year	country	total	r0	r1	r2	r3	share
1964	Canada	0	0	0	0	0	0.000000%
1964	Chile	0	0	0	0	0	0.000000%
1964	China	0	0	0	0	0	0.000000%
1964	Colombia	0	0	0	0	0	0.000000%
1964	Congo	0	0	0	0	0	0.000000%
1964	Costa Rica	0	0	0	0	0	0.000000%
1964	Croatia	0	0	0	0	0	0.000000%
1964	Cuba	0	0	0	0	0	0.000000%
1964	Cyprus	0	0	0	0	0	0.000000%
1964	Czech Republic	0	0	0	0	0	0.000000%
1964	Denmark	0	0	0	0	0	0.000000%
1964	Ecuador	0	0	0	0	0	0.000000%
1964	Egypt	0	0	0	0	0	0.000000%
1964	Estonia	0	0	0	0	0	0.000000%
1964	Finland	0	0	0	0	0	0.000000%
1964	France	6	0	2	0	4	66.666667%
1964	French Polynesia	0	0	0	0	0	0.000000%
1964	Georgia	0	0	0	0	0	0.000000%
1964	Germany	3	0	1	1	1	33.333333%
1964	Greece	0	0	0	0	0	0.000000%
1964	Hong Kong	0	0	0	0	0	0.000000%
1964	Hungary	0	0	0	0	0	0.000000%
1964	Iceland	0	0	0	0	0	0.000000%
1964	India	0	0	0	0	0	0.000000%
1964	Indonesia	0	0	0	0	0	0.000000%
1964	Iran	0	0	0	0	0	0.000000%
1964	Ireland	0	0	0	0	0	0.000000%
1964	Israel	0	0	0	0	0	0.000000%
1964	Italy	6	0	3	0	3	50.000000%
1964	Japan	5	2	1	0	2	40.000000%
1964	Jordan	0	0	0	0	0	0.000000%
1964	Kazakhstan	0	0	0	0	0	0.000000%
1964	Lebanon	0	0	0	0	0	0.000000%
1964	Liechtenstein	0	0	0	0	0	0.000000%
1964	Lithuania	0	0	0	0	0	0.000000%
1964	Luxembourg	0	0	0	0	0	0.000000%
1964	Malaysia	0	0	0	0	0	0.000000%
1964	Malta	0	0	0	0	0	0.000000%
1964	Mexico	0	0	0	0	0	0.000000%
1964	Mongolia	0	0	0	0	0	0.000000%
1964	Montenegro	0	0	0	0	0	0.000000%
1964	Morocco	0	0	0	0	0	0.000000%
1964	Netherlands	0	0	0	0	0	0.000000%
1964	Netherlands Antilles	0	0	0	0	0	0.000000%
1964	New Zealand	0	0	0	0	0	0.000000%
1964	Norway	0	0	0	0	0	0.000000%
1964	Pakistan	0	0	0	0	0	0.000000%
1964	Palestinian Territory	0	0	0	0	0	0.000000%
1964	Panama	0	0	0	0	0	0.000000%
1964	Peru	0	0	0	0	0	0.000000%
1964	Philippines	0	0	0	0	0	0.000000%
1964	Poland	0	0	0	0	0	0.000000%
1964	Portugal	0	0	0	0	0	0.000000%
1964	Puerto Rico	0	0	0	0	0	0.000000%
1964	Qatar	0	0	0	0	0	0.000000%
1964	Romania	0	0	0	0	0	0.000000%
1964	Russia	0	0	0	0	0	0.000000%
1964	Saudi Arabia	0	0	0	0	0	0.000000%
1964	Senegal	0	0	0	0	0	0.000000%
1964	Serbia	1	0	1	0	0	0.000000%
1964	Serbia and Montenegro	0	0	0	0	0	0.000000%
1964	Singapore	0	0	0	0	0	0.000000%
1964	Slovakia	0	0	0	0	0	0.000000%
1964	Slovenia	0	0	0	0	0	0.000000%
1964	South Africa	0	0	0	0	0	0.000000%
1964	South Korea	0	0	0	0	0	0.000000%
1964	Soviet Union	0	0	0	0	0	0.000000%
1964	Spain	1	0	1	0	0	0.000000%
1964	Sweden	0	0	0	0	0	0.000000%
1964	Switzerland	0	0	0	0	0	0.000000%
1964	Taiwan	0	0	0	0	0	0.000000%
1964	Thailand	0	0	0	0	0	0.000000%
1964	Tunisia	0	0	0	0	0	0.000000%
1964	Turkey	0	0	0	0	0	0.000000%
1964	Uganda	0	0	0	0	0	0.000000%
1964	Ukraine	0	0	0	0	0	0.000000%
1964	United Arab Emirates	0	0	0	0	0	0.000000%
1964	United Kingdom	10	3	6	0	1	10.000000%
1964	United States of America	20	2	7	4	7	35.000000%
1964	Uruguay	0	0	0	0	0	0.000000%
1964	Venezuela	0	0	0	0	0	0.000000%
1965	Albania	0	0	0	0	0	0.000000%
1965	Algeria	0	0	0	0	0	0.000000%
1965	Angola	0	0	0	0	0	0.000000%
1965	Argentina	0	0	0	0	0	0.000000%
1965	Australia	0	0	0	0	0	0.000000%
1965	Austria	0	0	0	0	0	0.000000%
1965	Bahamas	1	0	0	1	0	0.000000%
1965	Belgium	0	0	0	0	0	0.000000%
1965	Bolivia	0	0	0	0	0	0.000000%
1965	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1965	Brazil	0	0	0	0	0	0.000000%
1965	Bulgaria	0	0	0	0	0	0.000000%
1965	Cambodia	0	0	0	0	0	0.000000%
1965	Cameroon	0	0	0	0	0	0.000000%
1965	Canada	0	0	0	0	0	0.000000%
1965	Chile	0	0	0	0	0	0.000000%
1965	China	0	0	0	0	0	0.000000%
1965	Colombia	0	0	0	0	0	0.000000%
1965	Congo	0	0	0	0	0	0.000000%
1965	Costa Rica	0	0	0	0	0	0.000000%
1965	Croatia	0	0	0	0	0	0.000000%
1965	Cuba	0	0	0	0	0	0.000000%
1965	Cyprus	0	0	0	0	0	0.000000%
1965	Czech Republic	0	0	0	0	0	0.000000%
1965	Denmark	0	0	0	0	0	0.000000%
1965	Ecuador	0	0	0	0	0	0.000000%
1965	Egypt	0	0	0	0	0	0.000000%
1965	Estonia	0	0	0	0	0	0.000000%
1965	Finland	0	0	0	0	0	0.000000%
1965	France	4	0	1	1	2	50.000000%
1965	French Polynesia	0	0	0	0	0	0.000000%
1965	Georgia	0	0	0	0	0	0.000000%
1965	Germany	1	1	0	0	0	0.000000%
1965	Greece	0	0	0	0	0	0.000000%
1965	Hong Kong	0	0	0	0	0	0.000000%
1965	Hungary	0	0	0	0	0	0.000000%
1965	Iceland	0	0	0	0	0	0.000000%
1965	India	1	1	0	0	0	0.000000%
1965	Indonesia	0	0	0	0	0	0.000000%
1965	Iran	0	0	0	0	0	0.000000%
1965	Ireland	0	0	0	0	0	0.000000%
1965	Israel	0	0	0	0	0	0.000000%
1965	Italy	5	1	2	0	2	40.000000%
1965	Japan	3	0	1	2	0	0.000000%
1965	Jordan	0	0	0	0	0	0.000000%
1965	Kazakhstan	0	0	0	0	0	0.000000%
1965	Lebanon	0	0	0	0	0	0.000000%
1965	Liechtenstein	0	0	0	0	0	0.000000%
1965	Lithuania	0	0	0	0	0	0.000000%
1965	Luxembourg	0	0	0	0	0	0.000000%
1965	Malaysia	0	0	0	0	0	0.000000%
1965	Malta	0	0	0	0	0	0.000000%
1965	Mexico	0	0	0	0	0	0.000000%
1965	Mongolia	0	0	0	0	0	0.000000%
1965	Montenegro	0	0	0	0	0	0.000000%
1965	Morocco	0	0	0	0	0	0.000000%
1965	Netherlands	0	0	0	0	0	0.000000%
1965	Netherlands Antilles	0	0	0	0	0	0.000000%
1965	New Zealand	0	0	0	0	0	0.000000%
1965	Norway	0	0	0	0	0	0.000000%
1965	Pakistan	0	0	0	0	0	0.000000%
1965	Palestinian Territory	0	0	0	0	0	0.000000%
1965	Panama	0	0	0	0	0	0.000000%
1965	Peru	0	0	0	0	0	0.000000%
1965	Philippines	0	0	0	0	0	0.000000%
1965	Poland	0	0	0	0	0	0.000000%
1965	Portugal	0	0	0	0	0	0.000000%
1965	Puerto Rico	0	0	0	0	0	0.000000%
1965	Qatar	0	0	0	0	0	0.000000%
1965	Romania	0	0	0	0	0	0.000000%
1965	Russia	1	0	0	0	1	100.000000%
1965	Saudi Arabia	0	0	0	0	0	0.000000%
1965	Senegal	0	0	0	0	0	0.000000%
1965	Serbia	0	0	0	0	0	0.000000%
1965	Serbia and Montenegro	0	0	0	0	0	0.000000%
1965	Singapore	0	0	0	0	0	0.000000%
1965	Slovakia	0	0	0	0	0	0.000000%
1965	Slovenia	0	0	0	0	0	0.000000%
1965	South Africa	0	0	0	0	0	0.000000%
1965	South Korea	0	0	0	0	0	0.000000%
1965	Soviet Union	0	0	0	0	0	0.000000%
1965	Spain	1	1	0	0	0	0.000000%
1965	Sweden	0	0	0	0	0	0.000000%
1965	Switzerland	0	0	0	0	0	0.000000%
1965	Taiwan	0	0	0	0	0	0.000000%
1965	Thailand	0	0	0	0	0	0.000000%
1965	Tunisia	0	0	0	0	0	0.000000%
1965	Turkey	0	0	0	0	0	0.000000%
1965	Uganda	0	0	0	0	0	0.000000%
1965	Ukraine	0	0	0	0	0	0.000000%
1965	United Arab Emirates	0	0	0	0	0	0.000000%
1965	United Kingdom	6	0	1	1	4	66.666667%
1965	United States of America	8	2	1	1	4	50.000000%
1965	Uruguay	0	0	0	0	0	0.000000%
1965	Venezuela	0	0	0	0	0	0.000000%
1966	Albania	0	0	0	0	0	0.000000%
1966	Algeria	1	0	1	0	0	0.000000%
1966	Angola	0	0	0	0	0	0.000000%
1966	Argentina	0	0	0	0	0	0.000000%
1966	Australia	0	0	0	0	0	0.000000%
1966	Austria	0	0	0	0	0	0.000000%
1966	Bahamas	0	0	0	0	0	0.000000%
1966	Belgium	0	0	0	0	0	0.000000%
1966	Bolivia	0	0	0	0	0	0.000000%
1966	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1966	Brazil	0	0	0	0	0	0.000000%
1966	Bulgaria	0	0	0	0	0	0.000000%
1966	Cambodia	0	0	0	0	0	0.000000%
1966	Cameroon	0	0	0	0	0	0.000000%
1966	Canada	0	0	0	0	0	0.000000%
1966	Chile	0	0	0	0	0	0.000000%
1966	China	0	0	0	0	0	0.000000%
1966	Colombia	0	0	0	0	0	0.000000%
1966	Congo	0	0	0	0	0	0.000000%
1966	Costa Rica	0	0	0	0	0	0.000000%
1966	Croatia	0	0	0	0	0	0.000000%
1966	Cuba	0	0	0	0	0	0.000000%
1966	Cyprus	0	0	0	0	0	0.000000%
1966	Czech Republic	1	0	0	0	1	100.000000%
1966	Denmark	0	0	0	0	0	0.000000%
1966	Ecuador	0	0	0	0	0	0.000000%
1966	Egypt	0	0	0	0	0	0.000000%
1966	Estonia	0	0	0	0	0	0.000000%
1966	Finland	0	0	0	0	0	0.000000%
1966	France	2	0	1	0	1	50.000000%
1966	French Polynesia	0	0	0	0	0	0.000000%
1966	Georgia	0	0	0	0	0	0.000000%
1966	Germany	1	1	0	0	0	0.000000%
1966	Greece	0	0	0	0	0	0.000000%
1966	Hong Kong	0	0	0	0	0	0.000000%
1966	Hungary	0	0	0	0	0	0.000000%
1966	Iceland	0	0	0	0	0	0.000000%
1966	India	0	0	0	0	0	0.000000%
1966	Indonesia	0	0	0	0	0	0.000000%
1966	Iran	0	0	0	0	0	0.000000%
1966	Ireland	0	0	0	0	0	0.000000%
1966	Israel	0	0	0	0	0	0.000000%
1966	Italy	6	4	2	0	0	0.000000%
1966	Japan	3	1	2	0	0	0.000000%
1966	Jordan	0	0	0	0	0	0.000000%
1966	Kazakhstan	0	0	0	0	0	0.000000%
1966	Lebanon	0	0	0	0	0	0.000000%
1966	Liechtenstein	0	0	0	0	0	0.000000%
1966	Lithuania	0	0	0	0	0	0.000000%
1966	Luxembourg	0	0	0	0	0	0.000000%
1966	Malaysia	0	0	0	0	0	0.000000%
1966	Malta	0	0	0	0	0	0.000000%
1966	Mexico	0	0	0	0	0	0.000000%
1966	Mongolia	0	0	0	0	0	0.000000%
1966	Montenegro	0	0	0	0	0	0.000000%
1966	Morocco	0	0	0	0	0	0.000000%
1966	Netherlands	0	0	0	0	0	0.000000%
1966	Netherlands Antilles	0	0	0	0	0	0.000000%
1966	New Zealand	0	0	0	0	0	0.000000%
1966	Norway	0	0	0	0	0	0.000000%
1966	Pakistan	0	0	0	0	0	0.000000%
1966	Palestinian Territory	0	0	0	0	0	0.000000%
1966	Panama	0	0	0	0	0	0.000000%
1966	Peru	0	0	0	0	0	0.000000%
1966	Philippines	0	0	0	0	0	0.000000%
1966	Poland	0	0	0	0	0	0.000000%
1966	Portugal	0	0	0	0	0	0.000000%
1966	Puerto Rico	0	0	0	0	0	0.000000%
1966	Qatar	0	0	0	0	0	0.000000%
1966	Romania	0	0	0	0	0	0.000000%
1966	Russia	1	0	1	0	0	0.000000%
1966	Saudi Arabia	0	0	0	0	0	0.000000%
1966	Senegal	1	0	0	0	1	100.000000%
1966	Serbia	0	0	0	0	0	0.000000%
1966	Serbia and Montenegro	0	0	0	0	0	0.000000%
1966	Singapore	0	0	0	0	0	0.000000%
1966	Slovakia	0	0	0	0	0	0.000000%
1966	Slovenia	0	0	0	0	0	0.000000%
1966	South Africa	0	0	0	0	0	0.000000%
1966	South Korea	0	0	0	0	0	0.000000%
1966	Soviet Union	1	0	1	0	0	0.000000%
1966	Spain	4	3	1	0	0	0.000000%
1966	Sweden	1	0	0	0	1	100.000000%
1966	Switzerland	0	0	0	0	0	0.000000%
1966	Taiwan	0	0	0	0	0	0.000000%
1966	Thailand	0	0	0	0	0	0.000000%
1966	Tunisia	0	0	0	0	0	0.000000%
1966	Turkey	0	0	0	0	0	0.000000%
1966	Uganda	0	0	0	0	0	0.000000%
1966	Ukraine	0	0	0	0	0	0.000000%
1966	United Arab Emirates	0	0	0	0	0	0.000000%
1966	United Kingdom	8	1	4	0	3	37.500000%
1966	United States of America	13	4	5	1	3	23.076923%
1966	Uruguay	0	0	0	0	0	0.000000%
1966	Venezuela	0	0	0	0	0	0.000000%
1967	Albania	0	0	0	0	0	0.000000%
1967	Algeria	0	0	0	0	0	0.000000%
1967	Angola	0	0	0	0	0	0.000000%
1967	Argentina	0	0	0	0	0	0.000000%
1967	Australia	0	0	0	0	0	0.000000%
1967	Austria	0	0	0	0	0	0.000000%
1967	Bahamas	0	0	0	0	0	0.000000%
1967	Belgium	1	1	0	0	0	0.000000%
1967	Bolivia	0	0	0	0	0	0.000000%
1967	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1967	Brazil	0	0	0	0	0	0.000000%
1967	Bulgaria	0	0	0	0	0	0.000000%
1967	Cambodia	0	0	0	0	0	0.000000%
1967	Cameroon	0	0	0	0	0	0.000000%
1967	Canada	1	0	0	0	1	100.000000%
1967	Chile	0	0	0	0	0	0.000000%
1967	China	0	0	0	0	0	0.000000%
1967	Colombia	0	0	0	0	0	0.000000%
1967	Congo	0	0	0	0	0	0.000000%
1967	Costa Rica	0	0	0	0	0	0.000000%
1967	Croatia	0	0	0	0	0	0.000000%
1967	Cuba	0	0	0	0	0	0.000000%
1967	Cyprus	0	0	0	0	0	0.000000%
1967	Czech Republic	1	0	1	0	0	0.000000%
1967	Denmark	0	0	0	0	0	0.000000%
1967	Ecuador	0	0	0	0	0	0.000000%
1967	Egypt	0	0	0	0	0	0.000000%
1967	Estonia	0	0	0	0	0	0.000000%
1967	Finland	0	0	0	0	0	0.000000%
1967	France	7	1	2	0	4	57.142857%
1967	French Polynesia	0	0	0	0	0	0.000000%
1967	Georgia	0	0	0	0	0	0.000000%
1967	Germany	1	0	1	0	0	0.000000%
1967	Greece	0	0	0	0	0	0.000000%
1967	Hong Kong	0	0	0	0	0	0.000000%
1967	Hungary	0	0	0	0	0	0.000000%
1967	Iceland	0	0	0	0	0	0.000000%
1967	India	0	0	0	0	0	0.000000%
1967	Indonesia	0	0	0	0	0	0.000000%
1967	Iran	0	0	0	0	0	0.000000%
1967	Ireland	0	0	0	0	0	0.000000%
1967	Israel	0	0	0	0	0	0.000000%
1967	Italy	4	0	1	0	3	75.000000%
1967	Japan	4	2	1	0	1	25.000000%
1967	Jordan	0	0	0	0	0	0.000000%
1967	Kazakhstan	0	0	0	0	0	0.000000%
1967	Lebanon	0	0	0	0	0	0.000000%
1967	Liechtenstein	0	0	0	0	0	0.000000%
1967	Lithuania	0	0	0	0	0	0.000000%
1967	Luxembourg	0	0	0	0	0	0.000000%
1967	Malaysia	0	0	0	0	0	0.000000%
1967	Malta	0	0	0	0	0	0.000000%
1967	Mexico	0	0	0	0	0	0.000000%
1967	Mongolia	0	0	0	0	0	0.000000%
1967	Montenegro	0	0	0	0	0	0.000000%
1967	Morocco	0	0	0	0	0	0.000000%
1967	Netherlands	0	0	0	0	0	0.000000%
1967	Netherlands Antilles	0	0	0	0	0	0.000000%
1967	New Zealand	0	0	0	0	0	0.000000%
1967	Norway	0	0	0	0	0	0.000000%
1967	Pakistan	0	0	0	0	0	0.000000%
1967	Palestinian Territory	0	0	0	0	0	0.000000%
1967	Panama	0	0	0	0	0	0.000000%
1967	Peru	0	0	0	0	0	0.000000%
1967	Philippines	0	0	0	0	0	0.000000%
1967	Poland	0	0	0	0	0	0.000000%
1967	Portugal	0	0	0	0	0	0.000000%
1967	Puerto Rico	0	0	0	0	0	0.000000%
1967	Qatar	0	0	0	0	0	0.000000%
1967	Romania	0	0	0	0	0	0.000000%
1967	Russia	0	0	0	0	0	0.000000%
1967	Saudi Arabia	0	0	0	0	0	0.000000%
1967	Senegal	0	0	0	0	0	0.000000%
1967	Serbia	0	0	0	0	0	0.000000%
1967	Serbia and Montenegro	0	0	0	0	0	0.000000%
1967	Singapore	0	0	0	0	0	0.000000%
1967	Slovakia	0	0	0	0	0	0.000000%
1967	Slovenia	0	0	0	0	0	0.000000%
1967	South Africa	0	0	0	0	0	0.000000%
1967	South Korea	0	0	0	0	0	0.000000%
1967	Soviet Union	0	0	0	0	0	0.000000%
1967	Spain	1	0	1	0	0	0.000000%
1967	Sweden	2	1	0	0	1	50.000000%
1967	Switzerland	0	0	0	0	0	0.000000%
1967	Taiwan	0	0	0	0	0	0.000000%
1967	Thailand	0	0	0	0	0	0.000000%
1967	Tunisia	0	0	0	0	0	0.000000%
1967	Turkey	0	0	0	0	0	0.000000%
1967	Uganda	0	0	0	0	0	0.000000%
1967	Ukraine	0	0	0	0	0	0.000000%
1967	United Arab Emirates	0	0	0	0	0	0.000000%
1967	United Kingdom	8	1	2	1	4	50.000000%
1967	United States of America	15	2	4	2	7	46.666667%
1967	Uruguay	0	0	0	0	0	0.000000%
1967	Venezuela	0	0	0	0	0	0.000000%
1968	Albania	0	0	0	0	0	0.000000%
1968	Algeria	0	0	0	0	0	0.000000%
1968	Angola	0	0	0	0	0	0.000000%
1968	Argentina	0	0	0	0	0	0.000000%
1968	Australia	0	0	0	0	0	0.000000%
1968	Austria	0	0	0	0	0	0.000000%
1968	Bahamas	0	0	0	0	0	0.000000%
1968	Belgium	1	1	0	0	0	0.000000%
1968	Bolivia	0	0	0	0	0	0.000000%
1968	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1968	Brazil	0	0	0	0	0	0.000000%
1968	Bulgaria	0	0	0	0	0	0.000000%
1968	Cambodia	0	0	0	0	0	0.000000%
1968	Cameroon	0	0	0	0	0	0.000000%
1968	Canada	0	0	0	0	0	0.000000%
1968	Chile	0	0	0	0	0	0.000000%
1968	China	0	0	0	0	0	0.000000%
1968	Colombia	0	0	0	0	0	0.000000%
1968	Congo	0	0	0	0	0	0.000000%
1968	Costa Rica	0	0	0	0	0	0.000000%
1968	Croatia	0	0	0	0	0	0.000000%
1968	Cuba	0	0	0	0	0	0.000000%
1968	Cyprus	0	0	0	0	0	0.000000%
1968	Czech Republic	0	0	0	0	0	0.000000%
1968	Denmark	0	0	0	0	0	0.000000%
1968	Ecuador	0	0	0	0	0	0.000000%
1968	Egypt	0	0	0	0	0	0.000000%
1968	Estonia	0	0	0	0	0	0.000000%
1968	Finland	0	0	0	0	0	0.000000%
1968	France	3	2	0	0	1	33.333333%
1968	French Polynesia	0	0	0	0	0	0.000000%
1968	Georgia	0	0	0	0	0	0.000000%
1968	Germany	0	0	0	0	0	0.000000%
1968	Greece	0	0	0	0	0	0.000000%
1968	Hong Kong	0	0	0	0	0	0.000000%
1968	Hungary	0	0	0	0	0	0.000000%
1968	Iceland	0	0	0	0	0	0.000000%
1968	India	0	0	0	0	0	0.000000%
1968	Indonesia	0	0	0	0	0	0.000000%
1968	Iran	0	0	0	0	0	0.000000%
1968	Ireland	0	0	0	0	0	0.000000%
1968	Israel	0	0	0	0	0	0.000000%
1968	Italy	4	1	1	0	2	50.000000%
1968	Japan	3	2	0	1	0	0.000000%
1968	Jordan	0	0	0	0	0	0.000000%
1968	Kazakhstan	0	0	0	0	0	0.000000%
1968	Lebanon	0	0	0	0	0	0.000000%
1968	Liechtenstein	0	0	0	0	0	0.000000%
1968	Lithuania	0	0	0	0	0	0.000000%
1968	Luxembourg	0	0	0	0	0	0.000000%
1968	Malaysia	0	0	0	0	0	0.000000%
1968	Malta	0	0	0	0	0	0.000000%
1968	Mexico	0	0	0	0	0	0.000000%
1968	Mongolia	0	0	0	0	0	0.000000%
1968	Montenegro	0	0	0	0	0	0.000000%
1968	Morocco	0	0	0	0	0	0.000000%
1968	Netherlands	0	0	0	0	0	0.000000%
1968	Netherlands Antilles	0	0	0	0	0	0.000000%
1968	New Zealand	0	0	0	0	0	0.000000%
1968	Norway	0	0	0	0	0	0.000000%
1968	Pakistan	0	0	0	0	0	0.000000%
1968	Palestinian Territory	0	0	0	0	0	0.000000%
1968	Panama	0	0	0	0	0	0.000000%
1968	Peru	0	0	0	0	0	0.000000%
1968	Philippines	0	0	0	0	0	0.000000%
1968	Poland	0	0	0	0	0	0.000000%
1968	Portugal	0	0	0	0	0	0.000000%
1968	Puerto Rico	0	0	0	0	0	0.000000%
1968	Qatar	0	0	0	0	0	0.000000%
1968	Romania	1	1	0	0	0	0.000000%
1968	Russia	0	0	0	0	0	0.000000%
1968	Saudi Arabia	0	0	0	0	0	0.000000%
1968	Senegal	0	0	0	0	0	0.000000%
1968	Serbia	0	0	0	0	0	0.000000%
1968	Serbia and Montenegro	0	0	0	0	0	0.000000%
1968	Singapore	0	0	0	0	0	0.000000%
1968	Slovakia	0	0	0	0	0	0.000000%
1968	Slovenia	0	0	0	0	0	0.000000%
1968	South Africa	0	0	0	0	0	0.000000%
1968	South Korea	0	0	0	0	0	0.000000%
1968	Soviet Union	0	0	0	0	0	0.000000%
1968	Spain	1	0	1	0	0	0.000000%
1968	Sweden	1	0	1	0	0	0.000000%
1968	Switzerland	0	0	0	0	0	0.000000%
1968	Taiwan	0	0	0	0	0	0.000000%
1968	Thailand	0	0	0	0	0	0.000000%
1968	Tunisia	0	0	0	0	0	0.000000%
1968	Turkey	0	0	0	0	0	0.000000%
1968	Uganda	0	0	0	0	0	0.000000%
1968	Ukraine	0	0	0	0	0	0.000000%
1968	United Arab Emirates	0	0	0	0	0	0.000000%
1968	United Kingdom	9	2	1	1	5	55.555556%
1968	United States of America	18	5	3	3	7	38.888889%
1968	Uruguay	0	0	0	0	0	0.000000%
1968	Venezuela	0	0	0	0	0	0.000000%
1969	Albania	0	0	0	0	0	0.000000%
1969	Algeria	1	0	1	0	0	0.000000%
1969	Angola	0	0	0	0	0	0.000000%
1969	Argentina	0	0	0	0	0	0.000000%
1969	Australia	1	0	0	0	1	100.000000%
1969	Austria	0	0	0	0	0	0.000000%
1969	Bahamas	0	0	0	0	0	0.000000%
1969	Belgium	0	0	0	0	0	0.000000%
1969	Bolivia	0	0	0	0	0	0.000000%
1969	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1969	Brazil	0	0	0	0	0	0.000000%
1969	Bulgaria	0	0	0	0	0	0.000000%
1969	Cambodia	0	0	0	0	0	0.000000%
1969	Cameroon	0	0	0	0	0	0.000000%
1969	Canada	0	0	0	0	0	0.000000%
1969	Chile	0	0	0	0	0	0.000000%
1969	China	0	0	0	0	0	0.000000%
1969	Colombia	0	0	0	0	0	0.000000%
1969	Congo	0	0	0	0	0	0.000000%
1969	Costa Rica	0	0	0	0	0	0.000000%
1969	Croatia	0	0	0	0	0	0.000000%
1969	Cuba	0	0	0	0	0	0.000000%
1969	Cyprus	0	0	0	0	0	0.000000%
1969	Czech Republic	0	0	0	0	0	0.000000%
1969	Denmark	0	0	0	0	0	0.000000%
1969	Ecuador	0	0	0	0	0	0.000000%
1969	Egypt	0	0	0	0	0	0.000000%
1969	Estonia	0	0	0	0	0	0.000000%
1969	Finland	0	0	0	0	0	0.000000%
1969	France	4	1	1	0	2	50.000000%
1969	French Polynesia	0	0	0	0	0	0.000000%
1969	Georgia	0	0	0	0	0	0.000000%
1969	Germany	0	0	0	0	0	0.000000%
1969	Greece	0	0	0	0	0	0.000000%
1969	Hong Kong	0	0	0	0	0	0.000000%
1969	Hungary	0	0	0	0	0	0.000000%
1969	Iceland	0	0	0	0	0	0.000000%
1969	India	0	0	0	0	0	0.000000%
1969	Indonesia	0	0	0	0	0	0.000000%
1969	Iran	0	0	0	0	0	0.000000%
1969	Ireland	0	0	0	0	0	0.000000%
1969	Israel	0	0	0	0	0	0.000000%
1969	Italy	2	1	0	0	1	50.000000%
1969	Japan	1	1	0	0	0	0.000000%
1969	Jordan	0	0	0	0	0	0.000000%
1969	Kazakhstan	0	0	0	0	0	0.000000%
1969	Lebanon	0	0	0	0	0	0.000000%
1969	Liechtenstein	0	0	0	0	0	0.000000%
1969	Lithuania	0	0	0	0	0	0.000000%
1969	Luxembourg	0	0	0	0	0	0.000000%
1969	Malaysia	0	0	0	0	0	0.000000%
1969	Malta	0	0	0	0	0	0.000000%
1969	Mexico	0	0	0	0	0	0.000000%
1969	Mongolia	0	0	0	0	0	0.000000%
1969	Montenegro	0	0	0	0	0	0.000000%
1969	Morocco	0	0	0	0	0	0.000000%
1969	Netherlands	0	0	0	0	0	0.000000%
1969	Netherlands Antilles	0	0	0	0	0	0.000000%
1969	New Zealand	0	0	0	0	0	0.000000%
1969	Norway	0	0	0	0	0	0.000000%
1969	Pakistan	0	0	0	0	0	0.000000%
1969	Palestinian Territory	0	0	0	0	0	0.000000%
1969	Panama	0	0	0	0	0	0.000000%
1969	Peru	0	0	0	0	0	0.000000%
1969	Philippines	0	0	0	0	0	0.000000%
1969	Poland	0	0	0	0	0	0.000000%
1969	Portugal	0	0	0	0	0	0.000000%
1969	Puerto Rico	0	0	0	0	0	0.000000%
1969	Qatar	0	0	0	0	0	0.000000%
1969	Romania	0	0	0	0	0	0.000000%
1969	Russia	0	0	0	0	0	0.000000%
1969	Saudi Arabia	0	0	0	0	0	0.000000%
1969	Senegal	0	0	0	0	0	0.000000%
1969	Serbia	0	0	0	0	0	0.000000%
1969	Serbia and Montenegro	0	0	0	0	0	0.000000%
1969	Singapore	0	0	0	0	0	0.000000%
1969	Slovakia	0	0	0	0	0	0.000000%
1969	Slovenia	0	0	0	0	0	0.000000%
1969	South Africa	0	0	0	0	0	0.000000%
1969	South Korea	0	0	0	0	0	0.000000%
1969	Soviet Union	0	0	0	0	0	0.000000%
1969	Spain	0	0	0	0	0	0.000000%
1969	Sweden	1	0	1	0	0	0.000000%
1969	Switzerland	0	0	0	0	0	0.000000%
1969	Taiwan	0	0	0	0	0	0.000000%
1969	Thailand	0	0	0	0	0	0.000000%
1969	Tunisia	0	0	0	0	0	0.000000%
1969	Turkey	0	0	0	0	0	0.000000%
1969	Uganda	0	0	0	0	0	0.000000%
1969	Ukraine	0	0	0	0	0	0.000000%
1969	United Arab Emirates	0	0	0	0	0	0.000000%
1969	United Kingdom	5	0	2	1	2	40.000000%
1969	United States of America	15	1	9	2	3	20.000000%
1969	Uruguay	0	0	0	0	0	0.000000%
1969	Venezuela	0	0	0	0	0	0.000000%
1970	Albania	0	0	0	0	0	0.000000%
1970	Algeria	0	0	0	0	0	0.000000%
1970	Angola	0	0	0	0	0	0.000000%
1970	Argentina	0	0	0	0	0	0.000000%
1970	Australia	0	0	0	0	0	0.000000%
1970	Austria	0	0	0	0	0	0.000000%
1970	Bahamas	0	0	0	0	0	0.000000%
1970	Belgium	0	0	0	0	0	0.000000%
1970	Bolivia	0	0	0	0	0	0.000000%
1970	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1970	Brazil	0	0	0	0	0	0.000000%
1970	Bulgaria	0	0	0	0	0	0.000000%
1970	Cambodia	0	0	0	0	0	0.000000%
1970	Cameroon	0	0	0	0	0	0.000000%
